EXPERIMENT,DATE,LABEL,FILE,TARGET,INPUTS,OUTPUTS,BOARD,SOURCE,DSP_PCT,FF_PCT,LUT_PCT,BRAM_PCT,LAT_PCT,DSP_N,FF_N,LUT_N,BRAM_N,LAT_N,UMO,NSAMPLES,SAMPLE_RATE,SAMPLE_WIDTH,FAUST_MCD,XVERSION,SYVERSION,SYBRANCH,SYCOMMIT,AUTHOR
0,undefined,modes=30_000,hls.cpp,Cpp,0,2,xc7z020-clg400-1,Implementation,65.0,40.32,49.45,51.79,92.20021,143,42896,26309,145,2360,true,64,48000,24,0,2024.1,0.9.0,main-dev,4c0030b6d0e0062ea314cacdd990b953fc719172,cedarpark
